mean_current,std_current,max,min,peak_to_peak,kurtosis,label
1965.7879999999998,272.96017775936525,2573.0,1383.5,1189.5,-0.4011781196303379,normal
1963.0510000000002,280.79422693099974,2587.3,1375.9,1211.4,-0.554057294469585,normal
1976.885,286.4061742375924,2595.2,1392.5,1202.6999999999998,-0.6285031082117003,normal
1972.826,283.58963759188197,2598.3,1385.7,1212.6000000000001,-0.6330685929190403,normal
1967.806,279.9081540632768,2571.6,1381.5,1190.1,-0.6478172081822451,normal
1981.374,277.60476941875555,2555.2,1370.5,1184.6999999999998,-0.5296815503324419,normal
1976.6160000000004,271.9043558520406,2572.3,1373.2,1199.1000000000001,-0.47022478729943673,normal
1989.28,246.54708239681895,2595.6,1521.9,1073.6999999999998,-0.5554117366692419,normal
1998.296,242.161774928174,2592.3,1518.3,1074.0000000000002,-0.5031157939227113,normal
1990.2000000000005,220.5495615296233,2543.6,1535.3,1008.3,-0.6947443794815231,normal
1945.3360000000002,203.55029533585338,2371.6,1522.8,848.8,-0.7362565646320576,normal
1912.9410000000003,208.70056365931828,2377.7,1433.5,944.1999999999998,-0.5523159563073978,normal
1898.8030000000006,231.3731296897378,2385.2,1389.8,995.3999999999999,-0.45464689127283586,normal
1885.2910000000002,235.59324950242333,2363.0,1381.4,981.5999999999999,-0.6033500421931866,normal
1893.8009999999997,228.3749785048062,2382.9,1397.2,985.7,-0.4072160178986013,normal
1895.235,229.54185128185011,2378.5,1384.7,993.8,-0.39289018366280004,normal
1935.5480000000002,239.13468901627195,2370.1,1376.2,993.8999999999999,-0.5069305678492615,normal
1940.7369999999999,237.30126513643685,2396.2,1391.0,1005.1999999999998,-0.4255842526087079,normal
1943.8890000000001,252.4079641826467,2590.1,1377.4,1212.6999999999998,-0.29520242173032374,normal
1952.7579999999998,274.34645249384874,2593.3,1383.6,1209.7000000000003,-0.4098362661072463,normal
1987.9229999999995,252.46279127984008,2572.8,1498.0,1074.8000000000002,-0.6110242334444118,normal
2001.785,243.94137372149743,2592.0,1515.2,1076.8,-0.5630732116518136,normal
2017.8859999999997,242.55145201117082,2577.3,1521.8,1055.5000000000002,-0.5866189001136064,normal
2030.7420000000004,243.4351153591014,2589.9,1530.5,1059.4,-0.5676465533930859,normal
2006.4470000000001,241.04264740849692,2588.5,1516.0,1072.5,-0.42255523716933663,normal
2007.7860000000003,229.5057773177447,2590.3,1545.7,1044.6000000000001,-0.45112445125992284,normal
1978.3209999999995,210.35892477219292,2527.2,1528.8,998.3999999999999,-0.35986025962333423,normal
1960.8609999999999,203.1010734570203,2384.0,1558.3,825.7,-0.8105234904213683,normal
1924.64,205.34553141650608,2362.3,1535.4,826.9000000000001,-0.7691242635948257,normal
1882.884,230.6805323911024,2382.9,1378.7,1004.2,-0.3813110341633692,normal
1945.59,249.2287803394603,2539.9,1389.4,1150.5,-0.22367369871575837,normal
1955.6779999999999,263.45469300941835,2585.9,1386.5,1199.4,-0.2836772863107586,normal
1965.2360000000003,271.82567145250664,2558.3,1381.2,1177.1000000000001,-0.3927834122815028,normal
1982.1319999999998,269.58831984709536,2587.5,1395.1,1192.4,-0.5364574097759678,normal
1976.4070000000002,281.10329323161017,2578.0,1390.4,1187.6,-0.6223756379586809,normal
1971.825,265.53348107292805,2590.9,1382.5,1208.4,-0.48861790981921827,normal
1961.1860000000001,271.4503355137087,2571.1,1377.0,1194.1,-0.4975856826393943,normal
1981.665,250.77588867031034,2583.5,1385.2,1198.3,-0.4227639219793895,normal
1996.1400000000003,241.03064686315867,2577.3,1521.4,1055.9,-0.6536057487158562,normal
2032.93,249.3608713118683,2581.1,1509.2,1071.8999999999999,-0.6739815763828485,normal
1981.356,228.22556462297277,2543.3,1526.0,1017.3000000000002,-0.6703935598761883,normal
1902.9460000000001,222.00194394453283,2381.7,1400.8,980.8999999999999,-0.4893426528858211,normal
1882.713,227.59637747867197,2369.4,1389.3,980.1000000000001,-0.4554766956636662,normal
1889.3139999999999,222.6765603046062,2373.3,1376.7,996.6000000000001,-0.30432084392694314,normal
1896.8770000000002,231.38180256140643,2375.9,1387.5,988.4000000000001,-0.40957638203122526,normal
1923.9129999999996,244.33106355347394,2381.4,1370.6,1010.8000000000002,-0.5680551414045429,normal
1942.3709999999999,236.97754114913695,2371.2,1386.5,984.6999999999998,-0.5527591143019945,normal
1954.9439999999997,264.03203674607903,2582.6,1372.8,1209.8,-0.23565034920306616,normal
1962.053,264.4146596033043,2582.3,1383.6,1198.7000000000003,-0.3647749753049463,normal
1980.8789999999997,275.6563653840914,2591.6,1393.8,1197.8,-0.5161796917817707,normal
2000.875,279.60070713303446,2623.3,1415.2,1208.1000000000001,-0.5247645843323849,normal
2030.978,257.9480734605711,2644.5,1401.4,1243.1,-0.22562360917504165,normal
2035.3419999999999,286.7903687223809,2646.4,1503.9,1142.5,-0.40654007890071675,normal
2046.7710000000004,284.55554118518216,2668.9,1451.7,1217.2,-0.579884688946537,normal
1994.3519999999999,277.8219259187657,2569.1,1400.8,1168.3,-0.8007679184071979,normal
1978.441,271.51708731875533,2551.0,1377.3,1173.7,-0.5479613734402391,normal
1973.0199999999998,280.39212117347665,2583.6,1382.7,1200.8999999999999,-0.6285173354861731,normal
1991.2230000000002,251.6898756526782,2567.8,1513.8,1054.0000000000002,-0.6745519627914751,normal
2026.2840000000003,249.36447898162604,2559.0,1505.5,1053.5,-0.7668013185464195,normal
2025.9180000000001,247.25216399865988,2583.7,1512.7,1070.9999999999998,-0.6319876730820266,normal
2008.213,245.62101777890982,2584.1,1507.1,1077.0,-0.5815150681195069,normal
2011.6979999999999,238.37034592025375,2681.8,1516.2,1165.6000000000001,-0.3310063105973917,normal
2211.437,851.8831157856141,3200.0,-0.1,3200.1,2.287594008468166,normal
396.10299999999995,1036.0726007531102,3200.0,-0.3,3200.3,3.1195054025681905,pressure_switch_shutoff
655.5670000000001,1268.0813783954616,3200.0,-0.4,3200.4,0.2092232452347358,pressure_switch_shutoff
908.0260000000001,1435.8373439589425,3200.0,-0.3,3200.3,-1.0786782691655334,pressure_switch_shutoff
2284.8349999999996,963.2695747354999,3200.0,-0.2,3200.2,1.1022310261217507,normal
1929.5160000000003,227.4037728425593,2458.7,1407.5,1051.1999999999998,-0.2579382680563791,normal
1942.1670000000001,246.60156145515623,2423.4,1386.9,1036.5,-0.4975298589535382,normal
2002.753,254.3527354508167,2601.6,1394.2,1207.3999999999999,-0.29806891279497627,normal
2028.579,253.41912913016438,2580.7,1512.1,1068.6,-0.7478742889172239,normal
1989.29,237.79071245381505,2608.4,1514.6,1093.8000000000002,-0.47452668360516403,normal
1950.724,212.9489022599961,2421.5,1524.3,897.2,-0.4971373028108226,normal
1839.19,1024.7985570468238,3200.0,0.0,3200.0,-0.4334142954742326,normal
-0.03899999999999999,0.1613672641504279,0.3,-0.4,0.7,-0.7171561807758149,pressure_switch_shutoff
-0.24899999999999994,0.1381662006060057,0.1,-0.6,0.7,0.1190372427668307,pressure_switch_shutoff
-0.32499999999999996,0.11752927853573902,0.0,-0.5,0.5,-0.42011436821753545,pressure_switch_shutoff
-0.3769999999999999,0.14274013967608226,0.0,-0.8,0.8,0.8510217020804478,pressure_switch_shutoff
-0.419,0.14262687068860566,0.0,-0.8,0.8,0.30039518213010696,pressure_switch_shutoff
-0.44,0.1442500634595383,-0.1,-0.8,0.7000000000000001,-0.35639551324347174,pressure_switch_shutoff
-0.425,0.1431076447287076,0.0,-0.8,0.8,0.18968833289495102,pressure_switch_shutoff
1581.981,1591.5514425496322,3200.0,-0.8,3200.8,-1.994867612676201,pressure_switch_shutoff
2399.29,380.4391082032775,3200.0,1716.1,1483.9,-0.7204734486054765,normal
2026.8180000000002,253.7914861862116,2607.8,1517.9,1089.9,-0.6890061162918069,normal
1941.001,243.6299215733949,2555.6,1391.1,1164.5,-0.37895313273796205,normal
1914.136,236.76782495375792,2388.0,1399.2,988.8,-0.5409591847994792,normal
1964.114,250.36580752929902,2608.9,1396.8,1212.1000000000001,-0.27134240014968336,normal
1990.2060000000001,270.55531103135405,2608.7,1389.8,1218.8999999999999,-0.4410036100475079,normal
1964.359,277.981582884968,2563.5,1394.5,1169.0,-0.5829530531055269,normal
1987.9409999999998,260.98962133279235,2607.4,1377.2,1230.2,-0.5109672424546967,normal
2032.4649999999995,248.7111136550909,2606.8,1522.7,1084.1000000000001,-0.5731296250351234,normal
1996.9230000000002,230.5728692875967,2593.3,1535.0,1058.3000000000002,-0.4838626018467034,normal
1962.7780000000002,211.05544323037898,2445.1,1527.4,917.6999999999998,-0.5725764488067675,normal
1911.7940000000003,230.36317607840303,2395.1,1374.5,1020.5999999999999,-0.556273821260771,normal
1895.2159999999997,231.85321624430458,2393.9,1387.9,1006.0,-0.42030238042035784,normal
2034.029,256.44245236061687,2612.4,1522.2,1090.2,-0.6385991030030809,normal
2009.943,235.740816526896,2609.0,1527.2,1081.8,-0.4696953919601734,normal
1953.746,212.12635715059034,2390.4,1516.9,873.5,-0.7312287212537889,normal
1915.297,223.25693376860116,2393.8,1399.9,993.9000000000001,-0.42073575246117034,normal
1905.0529999999999,231.97920511776636,2391.3,1389.2,1002.1000000000001,-0.42046357426971115,normal
1938.1480000000001,233.29433158024813,2399.0,1398.4,1000.5999999999999,-0.43931898487248233,normal
1973.0029999999997,270.2079388044129,2610.0,1396.2,1213.8,-0.36548454016951126,normal
1999.0959999999998,285.46367453458566,2585.9,1384.4,1201.5,-0.6419713631375221,normal
1982.4370000000004,278.28851341365095,2560.2,1382.4,1177.7999999999997,-0.526842431599774,normal
2012.1280000000002,257.05102668379277,2564.2,1457.9,1106.2999999999997,-0.7315770345229184,normal
2130.9599999999996,814.7663685704849,3200.0,0.1,3199.9,2.1173920868390885,normal
0.052000000000000005,0.16421223025602139,0.4,-0.4,0.8,-0.38864551959581073,pressure_switch_shutoff
-0.14700000000000002,0.13959175686930295,0.2,-0.5,0.7,-0.44097625555613096,pressure_switch_shutoff
-0.257,0.12492826224305972,0.1,-0.5,0.6,-0.14229431599309406,pressure_switch_shutoff
-0.32800000000000007,0.14912539635616673,0.0,-0.8,0.8,-0.08827142627771689,pressure_switch_shutoff
-0.3839999999999999,0.14683186288948308,0.0,-0.7,0.7,-0.13266567615742275,pressure_switch_shutoff
-0.3939999999999999,0.14621141466307547,-0.1,-0.8,0.7000000000000001,-0.5650389800833953,pressure_switch_shutoff
-0.412,0.13653726320101858,0.0,-0.7,0.7,0.28035723244064803,pressure_switch_shutoff
-0.386,0.13708362116576578,0.1,-0.8,0.9,1.0206821891529057,pressure_switch_shutoff
-0.39,0.12018504251546629,-0.2,-0.7,0.49999999999999994,-0.32500366766100974,pressure_switch_shutoff
-0.403,0.14664944802507993,0.0,-0.7,0.7,-0.1612376103497124,pressure_switch_shutoff
-0.4049999999999999,0.15200677815828012,-0.1,-0.8,0.7000000000000001,-0.12223954134193127,pressure_switch_shutoff
793.327,1382.0041889786542,3276.7,-0.7,3277.3999999999996,-0.6583745284343094,pressure_switch_shutoff
1616.3830000000003,1123.4492725939697,3200.0,-0.6,3200.6,-1.1711355280849063,normal
2048.748,256.67611296273077,2552.9,1579.9,973.0,-0.8873945975865953,normal
1996.4740000000002,222.9939880604657,2560.6,1542.9,1017.6999999999998,-0.5914498574487994,normal
1908.88,227.21722308101224,2419.4,1420.0,999.4000000000001,-0.28793718220090536,normal
1952.499,235.70668319765653,2490.2,1430.9,1059.2999999999997,-0.2316458156633736,normal
1999.2869999999998,271.4329467414885,2616.0,1402.8,1213.2,-0.44032805202258807,normal
2024.4970000000003,274.25193698569205,2625.5,1408.5,1217.0,-0.45820836537467,normal
2039.0500000000002,256.4265143715199,2603.4,1542.1,1061.3000000000002,-0.8008187864175649,normal
2002.017,219.21193796982143,2622.0,1533.9,1088.1,-0.3733412505775062,normal
1927.81,218.01937338621352,2402.3,1413.7,988.6000000000001,-0.46846949568497465,normal
1989.309,275.23369174157614,2589.1,1398.5,1190.6,-0.4880588437929094,normal
2005.444,265.5723886250225,2581.0,1424.1,1156.9,-0.5757707276302715,normal
2045.0279999999998,246.33038505637143,2538.8,1562.7,976.1000000000001,-0.7754794775951979,normal
1970.0349999999996,216.47525641840488,2428.2,1545.0,883.1999999999998,-0.8047561437530515,normal
1892.0339999999999,234.6974774108795,2371.6,1392.2,979.3999999999999,-0.5702227660877726,normal
1959.3169999999993,244.40058979867334,2418.6,1418.0,1000.5999999999999,-0.42916035656553975,normal
1995.6950000000004,292.4862070044992,2642.3,1378.5,1263.8000000000002,-0.4824747592294454,normal
1998.632,280.386146388991,2616.5,1394.2,1222.3,-0.5379152090104178,normal
2037.33,252.8995322936431,2607.7,1523.0,1084.6999999999998,-0.6206565202524978,normal
2025.207,247.24652534249978,2620.0,1530.6,1089.4,-0.5142780832028082,normal
1983.283,246.79220681464898,2574.8,1383.4,1191.4,-0.26404811714586307,normal
1984.7879999999998,280.8065146011115,2599.9,1402.7,1197.2,-0.5200044657604774,normal
1988.908,297.14712394483456,2611.7,1376.2,1235.4999999999998,-0.6832509945915781,normal
2002.332,275.30012452161395,2575.4,1378.1,1197.3000000000002,-0.556000903083878,normal
2030.2730000000001,256.6187715466291,2619.2,1428.5,1190.6999999999998,-0.5733492375227733,normal
2042.776,250.50420836401295,2602.4,1535.2,1067.2,-0.5615452986952159,normal
2022.783,243.16999086144565,2633.5,1548.4,1085.1,-0.45118612756354803,normal
1989.559,211.04208115727045,2513.2,1528.8,984.3999999999999,-0.5984927124983654,normal
1959.7130000000002,208.59707361854868,2392.9,1526.8,866.1000000000001,-0.5010461847628056,normal
1923.746,213.68731542072678,2407.2,1453.1,954.0999999999999,-0.6309135436780884,normal
1890.7620000000002,236.4512099842804,2395.5,1369.5,1026.0,-0.403063178162554,normal
1972.73,279.06337048683906,2614.2,1377.6,1236.6,-0.45584797404786315,normal
1971.1119999999996,283.898330172524,2623.2,1388.5,1234.6999999999998,-0.47342860784510776,normal
1988.5379999999996,269.03197128169944,2625.9,1386.6,1239.3000000000002,-0.22543420552095172,normal
2032.56,245.07682324717965,2583.0,1540.7,1042.3,-0.6084517163589238,normal
2024.746,240.74817322906378,2573.6,1531.1,1042.5,-0.4667918426698603,normal
1972.3429999999998,206.65365905057155,2434.1,1530.7,903.3999999999999,-0.6261883323796749,normal
1929.9600000000003,209.32217881881164,2396.9,1516.0,880.9000000000001,-0.5500350858715839,normal
1894.09,235.37515230633912,2383.5,1359.0,1024.5,-0.3711942587024972,normal
1916.3199999999997,243.44639797472598,2397.7,1377.7,1019.9999999999998,-0.5327419412623633,normal
1946.3570000000002,257.638251698741,2526.5,1379.2,1147.3,-0.3060467985725861,normal
1998.8830000000003,262.70802668330936,2573.9,1384.0,1189.9,-0.43993501140466584,normal
1985.1479999999997,208.94102327709797,2403.6,1526.9,876.6999999999998,-0.6449133036154162,normal
1949.351,210.79821386502985,2416.2,1543.4,872.7999999999997,-0.5955909614782557,normal
1938.3739999999996,227.99850549749425,2430.8,1411.8,1019.0000000000002,-0.4680830515346672,normal
1914.366,235.78696566128835,2419.0,1407.9,1011.0999999999999,-0.4491003183424045,normal
1927.7019999999995,231.73319427585886,2402.9,1411.1,991.8000000000002,-0.32137417762138476,normal
1947.817,244.63954356100604,2398.1,1400.7,997.3999999999999,-0.5080374411831365,normal
1969.5290000000002,254.9425949625967,2600.2,1392.2,1207.9999999999998,-0.2992243721694372,normal
1986.665,279.30982087165063,2607.7,1382.2,1225.4999999999998,-0.3122517698259921,normal
1982.481,288.7049711079188,2622.3,1370.1,1252.2000000000003,-0.6606637693639579,normal
1984.1399999999996,283.18080707376606,2613.9,1384.5,1229.4,-0.6375244878093058,normal
1995.289,220.02877492948443,2529.7,1534.3,995.3999999999999,-0.48669602639095944,normal
1926.7629999999997,211.40718557353063,2395.5,1540.8,854.7,-0.6063097813342591,normal
1895.396,231.72338565320908,2385.2,1391.1,994.0999999999999,-0.44369082959854156,normal
1931.4530000000002,236.954555782455,2382.8,1393.7,989.1000000000001,-0.5049607914566456,normal
1938.647,256.0932640463216,2516.4,1397.9,1118.5,-0.46227775007722904,normal
1990.0189999999996,279.2360941963274,2598.6,1390.4,1208.1999999999998,-0.5376556576343545,normal
1995.276,280.36418600084994,2600.3,1401.5,1198.8000000000002,-0.6616043644244303,normal
2008.723,268.250191092592,2600.8,1395.2,1205.6000000000001,-0.6475167021829371,normal
2023.2450000000003,251.73809356655826,2587.5,1521.9,1065.6,-0.6853233860493995,normal
2021.2320000000002,240.2915173473481,2592.8,1533.1,1059.7000000000003,-0.6343961217977387,normal
1977.3780000000002,244.08768153839287,2533.7,1395.7,1137.9999999999998,-0.43144441214958595,normal
1990.3779999999992,279.43735301241645,2594.0,1394.0,1200.0,-0.6248583463331414,normal
1992.1549999999995,266.6463183050848,2573.9,1388.4,1185.5,-0.5793638115495141,normal
2007.598,246.6197883300519,2555.1,1525.7,1029.3999999999999,-0.6373302259778248,normal
2034.5410000000002,249.34655332599954,2538.9,1522.8,1016.1000000000001,-0.8204967301544661,normal
2018.296,240.9276533012608,2587.3,1528.2,1059.1000000000001,-0.5631033143482291,normal
1978.4129999999998,223.23703426102162,2597.7,1509.3,1088.3999999999999,-0.33897966835112747,normal
1937.898,206.41711667535145,2391.1,1522.3,868.8,-0.6680759410215353,normal
1891.241,220.5179715505466,2386.8,1401.0,985.8000000000002,-0.37596198696875316,normal
1885.0770000000002,234.7491916940506,2390.3,1397.2,993.1000000000001,-0.5612441380428796,normal
1918.394,236.76678881732693,2391.2,1391.3,999.8999999999999,-0.38506310070893424,normal
1953.14,279.82618089655494,2587.6,1391.7,1195.8999999999999,-0.6811058624480548,normal
1976.4599999999998,278.9586783780427,2592.7,1388.9,1203.7999999999997,-0.5648488167286572,normal
1996.67,254.21977706406918,2602.8,1395.4,1207.4,-0.36170697362542814,normal
2024.425,247.21615633802224,2600.7,1526.3,1074.3999999999999,-0.797386838641434,normal
2026.499,249.68752168227866,2599.6,1541.9,1057.6999999999998,-0.6443078855428972,normal
2003.8570000000002,229.09969831644665,2535.3,1524.7,1010.6000000000001,-0.508943031220344,normal
1955.6949999999997,201.87095356672637,2384.9,1519.8,865.1000000000001,-0.6830760432274019,normal
1897.059,222.61764480105276,2377.5,1384.7,992.8,-0.48321932001359347,normal
1877.375,234.62740777623998,2372.3,1385.0,987.3000000000002,-0.4777780916067984,normal
1919.772,234.93114748063027,2388.0,1407.4,980.5999999999999,-0.47884748494401697,normal
1959.2439999999997,249.0288090591411,2562.4,1395.3,1167.1000000000001,-0.4982995753111963,normal
2011.884,239.82898272213754,2591.5,1524.9,1066.6,-0.5828081721594769,normal
1974.5379999999998,211.76963316612026,2501.1,1520.3,980.8,-0.5636572101444921,normal
1921.089,212.4976833599212,2394.6,1522.1,872.5,-0.6335304387527945,normal
1872.5370000000005,236.45964938840808,2385.7,1377.9,1007.7999999999997,-0.5474769014729501,normal
1906.138,237.0318104126,2396.4,1390.7,1005.7,-0.4895909131861207,normal
1929.6140000000003,249.35742227662777,2405.1,1382.9,1022.1999999999998,-0.5619882862901813,normal
1957.41,266.86998820785493,2589.5,1386.3,1203.2,-0.4320444266969141,normal
1974.947,278.01243103338186,2574.5,1395.0,1179.5,-0.6945840393043818,normal
1977.9000000000003,275.79066574692354,2553.5,1410.8,1142.7,-0.6075567464940241,normal
1993.9270000000001,263.80068955385786,2550.9,1399.6,1151.3000000000002,-0.4886890696206163,normal
1974.4699999999998,215.9370865635066,2510.0,1528.7,981.3,-0.6028482936541639,normal
1932.586,214.24153603261945,2387.3,1521.3,866.0000000000002,-0.6774314376054771,normal
1895.7620000000002,227.28880652534824,2390.9,1421.8,969.1000000000001,-0.6017278051942072,normal
1900.6130000000005,232.6599563393718,2376.3,1390.9,985.4000000000001,-0.36827149808030324,normal
1935.078,237.7378581717283,2359.4,1377.8,981.6000000000001,-0.5073392064794668,normal
1967.739,268.6032081214432,2572.3,1396.8,1175.5000000000002,-0.3627201751862068,normal
1972.468,272.1882458664936,2582.0,1400.3,1181.7,-0.5565403915310498,normal
1957.4950000000003,285.876492854286,2576.7,1391.3,1185.3999999999999,-0.6389284978836383,normal
1988.5969999999995,260.51799040419917,2591.3,1443.3,1148.0000000000002,-0.4594888829772148,normal
1781.2549999999997,265.5258652678918,2507.3,1244.9,1262.4,-0.3616183147741565,normal
1527.3489999999997,177.25140423144802,1958.3,1252.8,705.5,-0.9460349584237688,normal
1530.0659999999998,177.87727878250976,2012.3,1247.5,764.8,-0.6720084847021881,normal
1547.083,195.02447764267433,2049.5,1242.2,807.3,-0.5326639908282389,normal
1831.9419999999998,292.7595394093103,2609.2,1259.5,1349.6999999999998,-0.6770673182824862,normal
2005.4299999999996,272.5208058038131,2628.6,1398.6,1230.0,-0.35445753652342393,normal
2008.5699999999997,281.6582639951608,2594.7,1394.5,1200.1999999999998,-0.49952746736238973,normal
1986.095,288.5460866415651,2626.6,1376.2,1250.3999999999999,-0.6943725589109842,normal
1546.765,217.24238075235112,2169.3,1242.8,926.5000000000002,-0.22214571939281402,normal
1374.3039999999999,96.59605981465894,1673.4,1240.8,432.60000000000014,-0.03762428492644254,normal
1667.013,271.30730262113394,2332.7,1241.8,1090.8999999999999,-0.6883055157515998,normal
1964.7920000000004,262.16214763486596,2640.6,1396.1,1244.5,-0.29684676175102886,normal
1992.6210000000003,271.90229613862135,2615.6,1396.1,1219.5,-0.3707049983283728,normal
1982.974,276.7490179081604,2599.2,1381.5,1217.6999999999998,-0.5317880200858731,normal
1963.764,285.225118080155,2599.6,1382.1,1217.5,-0.69921920308049,normal
1984.203,267.30151531916005,2586.8,1412.2,1174.6000000000001,-0.46988781671231195,normal
2019.3870000000002,251.8795337582286,2587.2,1525.4,1061.7999999999997,-0.6547060209112612,normal
2017.501,238.97254374855817,2546.1,1515.2,1030.8999999999999,-0.6830901339747841,normal
2001.8080000000002,244.80019173756273,2543.0,1509.8,1033.2,-0.5570032975818071,normal
1971.8110000000004,211.23646852604205,2381.2,1515.8,865.3999999999999,-0.6311608212854609,normal
1919.4649999999997,208.66944928680041,2387.0,1451.6,935.4000000000001,-0.5839826078708694,normal
1911.386,239.34959935439858,2435.1,1388.5,1046.6,-0.6560521813526532,normal
1977.2470000000003,273.43841825311904,2599.3,1363.9,1235.4,-0.43544451841744136,normal
2005.0759999999998,253.46843810453313,2579.1,1400.6,1178.5,-0.594665487699158,normal
2028.3609999999999,251.166910536569,2584.0,1520.0,1064.0,-0.5892439838211248,normal
1999.558,244.587707174768,2587.6,1514.3,1073.3,-0.6356564528218,normal
1982.8429999999998,212.29779887000834,2382.9,1511.8,871.1000000000001,-0.637287769591186,normal
1924.8839999999996,203.73387906479343,2381.7,1516.0,865.6999999999998,-0.6592052971857623,normal
1892.0270000000005,234.17456229760035,2387.3,1366.5,1020.8000000000002,-0.6733632214842111,normal
1870.6230000000003,241.4924847127283,2389.5,1356.4,1033.1,-0.42217444763975376,normal
1925.746,247.96354832307452,2392.3,1359.3,1033.0000000000002,-0.5508032067314148,normal
1929.03,254.04988315548025,2504.8,1356.2,1148.6000000000001,-0.3332355822936437,normal
1963.4390000000005,277.76657807947265,2578.0,1361.7,1216.3,-0.5217044982255667,normal
2003.275,247.61939814639695,2609.4,1514.4,1095.0,-0.5261196530372372,normal
2026.39,247.46673789347196,2600.5,1516.3,1084.2,-0.6908118936615661,normal
2023.638,248.81637007271365,2594.3,1521.9,1072.4,-0.554645037166742,normal
2003.726,240.16795748396626,2589.2,1522.3,1066.8999999999999,-0.48378953915182077,normal
1957.737,205.69198589545525,2380.1,1520.6,859.5,-0.6207937584702576,normal
1921.568,218.05547754846444,2396.8,1382.0,1014.8000000000002,-0.5604882015696209,normal
1881.892,240.08626634792935,2391.5,1362.2,1029.3,-0.45896888906002387,normal
1890.3419999999999,231.36747943782882,2403.7,1375.9,1027.7999999999997,-0.2729079410197621,normal
1926.559,244.13149631692215,2414.0,1364.6,1049.4,-0.4698072889049141,normal
1958.7050000000004,254.35382393926233,2570.4,1378.4,1192.0,-0.25852305654859054,normal
1981.9409999999998,229.53932877294764,2563.7,1518.4,1045.2999999999997,-0.3653072196495559,normal
1944.059,210.24384164223417,2379.8,1517.8,862.0000000000002,-0.6069638020721064,normal
1911.129,209.9126909869285,2381.5,1518.8,862.7,-0.6518034112074629,normal
1601.1180000000002,434.64655009687027,2341.4,641.1,1700.3000000000002,-0.364849188672951,normal
1264.6599999999999,274.7536553189259,1793.6,586.0,1207.6,0.1324165402092352,normal
1451.556,141.06004976748036,1840.8,1241.8,599.0,-0.46695240361886414,normal
1482.8189999999997,158.9721427187986,1940.1,1247.4,692.6999999999998,-0.41754037460942417,normal
1544.406,189.10655369527797,2044.1,1241.0,803.0999999999999,-0.5080163574193484,normal
1841.6440000000002,241.2548232919212,2442.8,1328.1,1114.7000000000003,-0.2873192561218225,normal
1980.3919999999998,272.11053854615557,2612.3,1400.6,1211.7000000000003,-0.5178426733435928,normal
1979.281,268.5559248776104,2573.0,1364.7,1208.3,-0.5452760903224676,normal
2033.355,251.02060214655725,2606.7,1519.8,1086.8999999999999,-0.6712785295820285,normal
2002.575,244.66006240570528,2570.7,1518.2,1052.4999999999998,-0.5862723812238526,normal
1977.4250000000002,210.768704850707,2421.9,1522.8,899.1000000000001,-0.7136488598721655,normal
1936.0199999999998,205.47864889451444,2354.0,1520.8,833.2,-0.6233957505534948,normal
1883.8110000000004,226.45255123002224,2375.4,1382.4,993.0,-0.4383962700884796,normal
1886.8459999999998,232.44472935745526,2384.5,1388.4,996.0999999999999,-0.326294542915436,normal
1926.9840000000002,238.76799978475364,2365.2,1369.1,996.0999999999999,-0.4034194263542652,normal
1952.0859999999998,268.1904863594855,2590.5,1383.6,1206.9,-0.27488212359008024,normal
1988.4640000000006,251.30525907024636,2566.8,1383.4,1183.4,-0.5093862890283707,normal
1984.6529999999998,225.00952996877194,2584.1,1509.9,1074.1999999999998,-0.36053210400699154,normal
1942.66,206.3423692151792,2377.9,1503.8,874.1000000000001,-0.7523180971536765,normal
1914.3410000000001,209.44534018268925,2382.7,1531.5,851.1999999999998,-0.6362923110306209,normal
1885.833,228.2966982576698,2381.4,1370.7,1010.7,-0.43570260052258414,normal
1883.7790000000002,234.80022770066225,2374.6,1373.0,1001.5999999999999,-0.41339870521978295,normal
1906.1800000000003,229.35748419346498,2378.7,1378.8,999.8999999999999,-0.4016965341120917,normal
1926.16,247.37515941369196,2377.9,1362.3,1015.6000000000001,-0.5859100501606118,normal
1929.799,256.27564685452865,2534.7,1370.5,1164.1999999999998,-0.23898382518400174,normal
1939.555,274.8257234277311,2582.6,1359.1,1223.5,-0.3750846236693306,normal
1993.1050000000002,269.7020864385237,2541.4,1368.4,1173.0,-0.40193753143497046,normal
1988.9679999999998,243.76793852872748,2570.4,1506.4,1064.0,-0.5628900341856582,normal
1990.3659999999998,245.68156125235353,2569.8,1504.8,1065.0000000000002,-0.7383422065840528,normal
1764.652,310.58123304409736,2564.3,1246.9,1317.4,-0.5805941451709544,normal
1845.5669999999998,233.70735523277608,2326.8,1356.5,970.3000000000002,-0.44512389605722946,normal
1869.9349999999997,238.9661314809057,2376.3,1424.3,952.0000000000002,-0.31557451778338885,normal
1883.7779999999998,228.75057457785093,2306.8,1394.0,912.8000000000002,-0.6882537309606733,normal
1881.9849999999997,203.85593515514776,2217.8,1529.1,688.7000000000003,-1.253277606761772,normal
1888.9909999999998,200.43801585779605,2347.0,1486.4,860.5999999999999,-0.13548294495417634,normal
1900.1080000000002,210.54729197397853,2237.4,1548.6,688.8000000000002,-1.3532350244025948,normal
1910.9179999999997,217.81967121377443,2303.7,1413.6,890.0999999999999,-0.2533706658404231,normal
1856.2230000000004,234.57309293758098,2368.9,1412.4,956.5,-0.2506454400859943,normal
